,categorical_accuracy,loss,learning_rate
0,0.7142857313156128,0.5534406304359436,0.0010000000474974513
1,0.8229813575744629,0.44933566451072693,0.0010000000474974513
2,0.8198757767677307,0.44316792488098145,0.0010000000474974513
3,0.8198757767677307,0.4435829520225525,0.0010000000474974513
4,0.8198757767677307,0.43722444772720337,0.0010000000474974513
5,0.8229813575744629,0.4388090670108795,0.0010000000474974513
6,0.8198757767677307,0.4317711889743805,0.0010000000474974513
7,0.8198757767677307,0.4288015365600586,0.0010000000474974513
8,0.8229813575744629,0.4388837218284607,0.0010000000474974513
9,0.8198757767677307,0.4314863383769989,0.0010000000474974513
10,0.8198757767677307,0.41861024498939514,0.0010000000474974513
11,0.8198757767677307,0.4393802285194397,0.0010000000474974513
12,0.8229813575744629,0.41721031069755554,0.0010000000474974513
13,0.8260869383811951,0.4066224694252014,0.0010000000474974513
14,0.8198757767677307,0.41310760378837585,0.0010000000474974513
15,0.8260869383811951,0.402554988861084,0.0010000000474974513
16,0.8198757767677307,0.39561861753463745,0.0010000000474974513
17,0.8229813575744629,0.4383336305618286,0.0010000000474974513
18,0.8167701959609985,0.42577338218688965,0.0010000000474974513
19,0.8229813575744629,0.411370187997818,0.0010000000474974513
20,0.8447204828262329,0.4004930257797241,0.0010000000474974513
21,0.8291925191879272,0.3871364891529083,0.0010000000474974513
22,0.8260869383811951,0.3853553533554077,0.0010000000474974513
23,0.8291925191879272,0.3912096321582794,0.0010000000474974513
24,0.8198757767677307,0.39526885747909546,0.0010000000474974513
25,0.850931704044342,0.3802507817745209,0.0010000000474974513
26,0.8198757767677307,0.4010525941848755,0.0010000000474974513
27,0.8354037404060364,0.3498627543449402,0.0010000000474974513
28,0.8447204828262329,0.38337525725364685,0.0010000000474974513
29,0.8416149020195007,0.3587265610694885,0.0010000000474974513
30,0.8478260636329651,0.37138575315475464,0.0010000000474974513
31,0.8602484464645386,0.34990209341049194,0.0010000000474974513
32,0.8540372848510742,0.32709941267967224,0.0010000000474974513
33,0.8571428656578064,0.3207584619522095,0.0010000000474974513
34,0.8695651888847351,0.31790098547935486,0.0010000000474974513
35,0.8540372848510742,0.3374469578266144,0.0010000000474974513
36,0.8540372848510742,0.3329138159751892,0.0010000000474974513
37,0.8354037404060364,0.3473289906978607,0.0010000000474974513
38,0.8633540272712708,0.3296665847301483,0.0010000000474974513
39,0.8664596080780029,0.30486854910850525,0.0010000000474974513
40,0.8726708292961121,0.29721352458000183,0.0010000000474974513
41,0.8664596080780029,0.3235301673412323,0.0010000000474974513
42,0.8571428656578064,0.30676767230033875,0.0010000000474974513
43,0.8726708292961121,0.28906068205833435,0.0010000000474974513
44,0.8819875717163086,0.2854039967060089,0.0010000000474974513
45,0.8913043737411499,0.2576409876346588,0.0010000000474974513
46,0.9037266969680786,0.2875843644142151,0.0010000000474974513
47,0.9006211161613464,0.2502300441265106,0.0010000000474974513
48,0.9130434989929199,0.22851963341236115,0.0010000000474974513
49,0.9037266969680786,0.23453429341316223,0.0010000000474974513
50,0.8664596080780029,0.30984288454055786,0.0010000000474974513
51,0.9068322777748108,0.24587415158748627,0.0010000000474974513
52,0.8944099545478821,0.25558730959892273,0.0010000000474974513
53,0.9192546606063843,0.22716185450553894,0.0010000000474974513
54,0.9130434989929199,0.2289993166923523,0.0010000000474974513
55,0.9037266969680786,0.23418326675891876,0.0010000000474974513
56,0.9254658222198486,0.2041604369878769,0.0010000000474974513
57,0.9378882050514221,0.18828250467777252,0.0010000000474974513
58,0.9347826242446899,0.1859688013792038,0.0010000000474974513
59,0.9254658222198486,0.19574755430221558,0.0010000000474974513
60,0.9347826242446899,0.17371828854084015,0.0010000000474974513
61,0.909937858581543,0.19457083940505981,0.0010000000474974513
62,0.9192546606063843,0.24087119102478027,0.0010000000474974513
63,0.9378882050514221,0.1969185471534729,0.0010000000474974513
64,0.9409937858581543,0.18403299152851105,0.0010000000474974513
65,0.9720497131347656,0.1522362232208252,0.0010000000474974513
66,0.9130434989929199,0.2151666283607483,0.0010000000474974513
67,0.9068322777748108,0.2578032612800598,0.0010000000474974513
68,0.9285714030265808,0.18010663986206055,0.0010000000474974513
69,0.9503105878829956,0.16569367051124573,0.0010000000474974513
70,0.9316770434379578,0.19727207720279694,0.0010000000474974513
71,0.9503105878829956,0.15730202198028564,0.0010000000474974513
72,0.9596273303031921,0.1276683211326599,0.0010000000474974513
73,0.9440993666648865,0.14668835699558258,0.0010000000474974513
74,0.9658384919166565,0.13458985090255737,0.0010000000474974513
75,0.8913043737411499,0.2779422104358673,0.0010000000474974513
76,0.9627329111099243,0.15949523448944092,0.0010000000474974513
77,0.9875776171684265,0.10406781733036041,0.0010000000474974513
78,0.9720497131347656,0.1290905475616455,0.0010000000474974513
79,0.97826087474823,0.14325204491615295,0.0010000000474974513
80,0.9627329111099243,0.129933699965477,0.0010000000474974513
81,0.9751552939414978,0.1442663073539734,0.0010000000474974513
82,0.9534161686897278,0.15723630785942078,0.0010000000474974513
83,0.9503105878829956,0.14627495408058167,0.0010000000474974513
84,0.9658384919166565,0.12869389355182648,0.0010000000474974513
85,0.9658384919166565,0.1357232928276062,0.0010000000474974513
86,0.9689440727233887,0.116292305290699,0.0010000000474974513
87,0.97826087474823,0.08249922096729279,0.0010000000474974513
88,0.97826087474823,0.10446909815073013,0.0010000000474974513
89,0.9440993666648865,0.18666386604309082,0.0010000000474974513
90,0.9627329111099243,0.16848498582839966,0.0010000000474974513
91,0.9751552939414978,0.10299421101808548,0.0010000000474974513
92,0.9813664555549622,0.08308657258749008,0.0010000000474974513
93,0.9968944191932678,0.057490285485982895,0.0010000000474974513
94,0.97826087474823,0.08915341645479202,0.0010000000474974513
95,0.9720497131347656,0.09385930001735687,0.0010000000474974513
96,0.9813664555549622,0.0900755301117897,0.0010000000474974513
97,0.9813664555549622,0.0885976180434227,0.0010000000474974513
98,0.9844720363616943,0.07752218097448349,0.0010000000474974513
99,0.9844720363616943,0.09199497848749161,0.0010000000474974513
100,0.9472049474716187,0.11160684376955032,0.0010000000474974513
101,0.9875776171684265,0.08857989311218262,0.0010000000474974513
102,0.9472049474716187,0.15313762426376343,0.0010000000474974513
103,0.8819875717163086,0.2428901344537735,0.0010000000474974513
104,0.9130434989929199,0.20720046758651733,0.0010000000474974513
105,0.9844720363616943,0.1254192441701889,0.0010000000474974513
106,0.9627329111099243,0.13536959886550903,0.0010000000474974513
107,0.97826087474823,0.09804438054561615,0.0010000000474974513
108,0.9906832575798035,0.07968287169933319,0.0010000000474974513
109,0.9906832575798035,0.0582178495824337,0.0010000000474974513
110,0.9875776171684265,0.07385246455669403,0.0010000000474974513
111,0.9689440727233887,0.1413242220878601,0.0010000000474974513
112,0.9689440727233887,0.1249774917960167,0.0010000000474974513
113,0.9875776171684265,0.0896809995174408,0.0010000000474974513
114,0.9689440727233887,0.11005044728517532,0.0010000000474974513
115,0.9844720363616943,0.06920964270830154,0.0010000000474974513
116,0.9844720363616943,0.062433551996946335,0.0010000000474974513
117,0.9844720363616943,0.0729217454791069,0.0010000000474974513
118,0.9813664555549622,0.06581827998161316,0.0010000000474974513
119,0.9875776171684265,0.05682962387800217,0.0010000000474974513
120,0.8819875717163086,0.2935106158256531,0.0010000000474974513
121,0.9596273303031921,0.14796330034732819,0.0010000000474974513
122,0.9813664555549622,0.08476263284683228,0.0010000000474974513
123,0.9906832575798035,0.09291572123765945,0.0010000000474974513
124,0.9813664555549622,0.08100937306880951,0.0010000000474974513
125,0.9844720363616943,0.09914613515138626,0.0010000000474974513
